Name,latitude,longitude
937. Grande Balmaz (2616 m),45.89333333,6.49666667
938. Piz Cavradi (2614 m),46.63250000,8.69555556
939. Pizzo dell'Alpe Gelato (2613 m),46.24972222,8.44416667
940. Le Gros Têt (2613 m),45.07527778,6.23972222
941. Cima Bianca (2612 m),46.38777778,8.81250000
942. Monte le Stelière (2612 m),44.26583333,7.10722222
943. Foostock / Ruchen (2611 m),46.95666667,9.24472222
944. Monte Legnone (2609 m),46.09472222,9.41472222
945. Sommet d'Assan (2609 m),44.68555556,6.73611111
946. Mittlere Jägerkarspitze (2608 m),47.35361111,11.37583333
947. Hochkalter (2607 m),47.56944444,12.86666667
948. Cima del Rouss (2604 m),44.32111111,7.00000000
949. Campanile Ciastelin (2602 m),46.51083333,12.37722222
950. Becco di Mezzodì (2602 m),46.46666667,12.11444444
951. Schafseitenspitze (2602 m),47.10277778,11.55444444
952. Razor (2601 m),46.41194444,13.79194444
953. Monte Cabianca (2601 m),46.01000000,9.86694444
954. Monte Mars (2600 m),45.63333333,7.91527778
955. Silberpfennig (2600 m),47.08916667,13.04166667
956. Großer Knallstein (2599 m),47.32000000,13.97694444
957. Vorder Grauspitz (2599 m),47.05277778,9.58111111
958. Biberkopf (2599 m),47.27055556,10.23277778
959. Le Catogne (2598 m),46.05416667,7.11083333
960. Zellinkopf (2597 m),46.89416667,12.95138889
961. Großer Hundstod (2594 m),47.51250000,12.88666667
962. Roc du Bécoin (2594 m),45.49277778,6.66388889
963. Gametzalpenkopf (2594 m),46.68916667,12.10888889
964. Pizzo Paglia (2593 m),46.23166667,9.21916667
965. Monte Forno / Gorio (2593 m),46.29527778,8.32361111
966. Hochvogel (2592 m),47.37972222,10.43694444
967. Zwölferspitz (2592 m),46.66166667,12.72833333
968. Eggenkofel (2591 m),46.73861111,12.67805556
969. Rupprechtseck (2591 m),47.23944444,14.00138889
970. Kanin (2587 m),46.36000000,13.43833333
971. Monte Terza Grande (2586 m),46.52694444,12.62138889
972. Monte Cridola (2581 m),46.42638889,12.48666667
973. Hochspitz / M. Vancomun (2581 m),46.65722222,12.66861111
974. Ruitelspitze (2580 m),47.25555556,10.44611111
975. Mont Triboulet (2578 m),44.20611111,6.86583333
976. Türchlwand (2577 m),47.15083333,13.03250000
977. Plose (Große Gabler) (2576 m),46.68972222,11.76305556
978. Stätzerhorn (2575 m),46.75583333,9.51222222
979. Cima delle Buse (2574 m),46.18611111,11.49805556
980. Pfannenstock (2573 m),46.96166667,8.91138889
981. Westlicher Johanneskopf (2573 m),47.21027778,10.02250000
982. Torrione dei Longerin (2571 m),46.62916667,12.56138889
983. Setsas (2571 m),46.51944444,11.95750000
984. Kanjavec (2569 m),46.36027778,13.80972222
985. Tête du Collier (2567 m),44.71722222,5.96416667
986. Maurerkopf (2567 m),46.71277778,12.03388889
987. Schiara (2565 m),46.23000000,12.18222222
988. Hinter Planitzer (2562 m),47.21777778,12.63694444
989. Grand Galbert (2561 m),45.09055556,5.95972222
990. Grintovec (2558 m),46.35694444,14.53611111
991. Kreuzjoch (2558 m),47.25138889,11.98277778
992. Monte Bo (2556 m),45.71416667,7.99888889
993. Wolayer Seekopf / Monte Capolago (2554 m),46.60611111,12.86083333
994. Pizzo Tre Signori (2554 m),46.01194444,9.52833333
995. Modeon del Buinz (2554 m),46.41666667,13.47111111
996. Namloser Wetterspitze (2553 m),47.32305556,10.64166667
997. Kirchlispitzen (2552 m),47.03888889,9.76944444
998. Tàmer Piccolo (2550 m),46.31055556,12.12194444
999. Concarena (Cima della Bacchetta) (2549 m),46.01083333,10.28000000
1000. Monte Brentoni (2548 m),46.51277778,12.56583333
1001. Le Tarent (2548 m),46.38222222,7.14750000
1002. Monfalcon di Montanaia (2548 m),46.40444444,12.48611111
1003. Sass de Mura (2547 m),46.16361111,11.92527778
1004. Rosso di Ribia (2547 m),46.26111111,8.52972222
1005. Prisojnik (2547 m),46.42527778,13.77000000
1006. Hochnissl (2547 m),47.36722222,11.61805556
1007. Les Aig.ttes (2547 m),45.18388889,6.12500000
1008. Crest / Monte Cresto (2546 m),45.68083333,7.91000000
1009. L'Aig. Rouge (2545 m),45.04611111,6.64444444
1010. Predigstuhl (2543 m),47.26194444,13.91138889
1011. Monte Talvena (2542 m),46.26611111,12.15583333
1012. Giferspitz (2542 m),46.45111111,7.35333333
1013. Mohnenfluh (2542 m),47.23222222,10.10222222
1014. Pöngertlekopf & Pfaffeneck  (2539 m),47.17416667,10.03444444
1015. Östliche Karwendelspitze (2537 m),47.44500000,11.42194444
1016. Pizzo Cavregasco (2535 m),46.23944444,9.27638889
1017. Glogghüs (2534 m),46.76055556,8.26250000
1018. Hochwang (2534 m),46.87416667,9.63305556
1019. Pte de Comborsier (2534 m),45.61027778,6.51555556
1020. Großer Widderstein (2533 m),47.28472222,10.12916667
1021. Cima Quarazza (2530 m),46.12972222,11.57000000
1022. Cima Coltorondo (2530 m),46.25583333,11.63805556
1023. Gurpitscheck (2526 m),47.21083333,13.61472222
1024. Gamskofel (2526 m),46.63083333,12.90083333
1025. Mont Joly (2525 m),45.82611111,6.69305556
1026. Magerrain (2524 m),47.03305556,9.22000000
1027. Hocheisspitze (2523 m),47.54694444,12.84333333
1028. Hoher Göll (2522 m),47.59416667,13.06777778
1029. Presolana (2521 m),45.95666667,10.05527778
1030. Monte delle Scale (2521 m),46.50250000,10.32666667
1031. Tschuggen (2521 m),46.60027778,7.94972222
1032. Hochjoch (2520 m),47.06611111,9.98805556
1033. Dreispitz (2520 m),46.59277778,7.75972222
1034. Steinwand / Creta Verde (2520 m),46.64277778,12.79222222
1035. Cima di Bri (2520 m),46.30527778,8.88416667
1036. Monte Seleron (2519 m),46.10000000,9.72888889
1037. Großer Priel (2515 m),47.71694444,14.06333333
1038. Chaiserstock (2515 m),46.92833333,8.72861111
1039. Cima Busa Alta (2513 m),46.24972222,11.60944444
1040. Glanderspitze (2512 m),47.14833333,10.66166667
1041. Pizzo Arera (2512 m),45.93472222,9.81583333
1042. Pizzo Alto (2512 m),46.07750000,9.45666667
1043. Großes Ochsenhorn (2511 m),47.53833333,12.66083333
1044. Villanderer Berg (2509 m),46.65861111,11.41888889
1045. Mitterhorn (2506 m),47.54944444,12.62861111
1046. Dormillouse (2505 m),44.40972222,6.38694444
1047. Breithorn (2504 m),47.45694444,12.90277778
1048. Cima di Pape / Cima di Sanson (2503 m),46.33444444,11.92805556
1049. Piz Ledu (2503 m),46.23250000,9.32166667
1050. Säntis (2502 m),47.24944444,9.34333333
1051. Großer Pleißlingkeil (2501 m),47.22722222,13.49138889
1052. Marchkopf (2499 m),47.25111111,11.80611111
1053. Castello di Moschesin (2499 m),46.29722222,12.13277778
1054. Monte Croce (2496 m),46.16944444,11.39222222
1055. Mittlere Kreuzspitze (2496 m),47.33611111,10.59277778
1056. Les Grands Moulins (2495 m),45.40722222,6.19833333
1057. Wannig (2493 m),47.33694444,10.86222222
1058. Pizzo Camino (2491 m),45.98166667,10.17750000
1059. Fulen (2491 m),46.91861111,8.71472222
1060. Viezzena (2490 m),46.33750000,11.67555556
1061. Zanggen / Pala di Santa (2488 m),46.34583333,11.51194444
1062. Creton di Clap Grant  (2487 m),46.52916667,12.67055556
1063. Cima di Pinadee (2486 m),46.51333333,8.97694444
1064. Grand Arc (2484 m),45.56666667,6.36472222
1065. Étale (mountain) (2483 m),45.85000000,6.44777778
1066. Monte Bertrand (2483 m),44.11777778,7.67527778
1067. Rammelstein (2483 m),46.83444444,12.05305556
1068. Hochkarspitze (2482 m),47.44750000,11.35055556
1069. Rauchberg (2480 m),47.30416667,10.75888889
1070. Monte Pramaggiore (2478 m),46.36500000,12.55333333
1071. Monte Ziolera (2478 m),46.17194444,11.45500000
1072. Spillgerte (2476 m),46.53666667,7.44666667
1073. Rettelkirchspitze (2475 m),47.25972222,14.12777778
1074. Bivare / Monte Bìvera (2474 m),46.44138889,12.64194444
1075. Greim (2474 m),47.24777778,14.15166667
1076. Monte Rinaldo (2473 m),46.59888889,12.65805556
1077. Pierre Avoi (2473 m),46.11805556,7.20027778
Špik (2473 m),46.44861111,13.81444444
1078. Rappenspitze (2472 m),47.23666667,10.19750000
1079. Col Nudo (2471 m),46.22750000,12.40277778
1080. Loreakopf (2471 m),47.35416667,10.77166667
1081. Cime de l'Aspre (2471 m),44.17555556,6.80972222
1082. Lungauer Kalkspitze (2471 m),47.27222222,13.62527778
1083. Ochsenkopf  (2470 m),47.27527778,12.07888889
1083. Salzachgeier  (2470 m),47.29361111,12.10361111
1085. Sasso di Bosconero (2468 m),46.33638889,12.26861111
1086. Cima Scanaiol (2467 m),46.21500000,11.76583333
1087. Gamskarkogel (2467 m),47.16111111,13.15861111
1088. Hauts-Forts (2466 m),46.16861111,6.77750000
1089. Pizzo la Scheggia (2466 m),46.18416667,8.41527778
1090. Creta Forata (2462 m),46.54250000,12.73583333
1091. Silberspitze (2461 m),47.18416667,10.57277778
1092. Mont Mirantin (2460 m),45.68416667,6.49944444
1092. Pte de la Grande Journée (2460 m),45.66750000,6.50111111
1094. Rauchkofel (2460 m),46.61944444,12.88333333
Cima dei Lasteri (2459 m),46.17694444,10.94833333
1095. Große Bischofsmütze (2458 m),47.49388889,13.51111111
1096. Gummfluh (2458 m),46.44055556,7.19500000
1097. Sonnjoch (2457 m),47.41222222,11.60500000
1098. Hohniesen (2454 m),46.57722222,7.58333333
Rumer Spitze (2454 m),47.32027778,11.42583333
1099. Rocher Rond (2453 m),44.69750000,5.82944444
1100. Gamsjoch (2452 m),47.41833333,11.54888889
1101. Monte Bussaia (2451 m),44.21805556,7.46805556
1102. Pomagagnon (2450 m),46.57388889,12.14027778
1103. Cima Cadi (2449 m),46.22361111,10.29444444
1104. Großer Bösenstein (2448 m),47.44333333,14.40444444
1105. Spitzmauer (2446 m),47.69527778,14.06222222
1106. Monte Spondone (2445 m),45.98055556,9.79472222
1107. Kröndlhorn (2444 m),47.29888889,12.16472222
1108. Monte Siera (2443 m),46.54916667,12.71083333
1109. Eisenhut (2441 m),46.95194444,13.92888889
1110. Mürtschenstock (2441 m),47.07000000,9.14416667
1111. Großer Rosennock (2440 m),46.87750000,13.71250000
1112. Schwarzhorn (2439 m),46.33472222,11.45472222
1113. Pte Blanche (2438 m),45.99944444,6.45972222
1114. Gufelstock (2436 m),47.02500000,9.14666667
Kraxenkogel (2436 m),47.25388889,13.35722222
1115. Altmann (2435 m),47.23944444,9.37166667
1116. Laugenspitze (2434 m),46.53472222,11.08611111
1117. Seehorn (2434 m),46.18250000,8.11555556
1118. Deneck (2433 m),47.29111111,14.05000000
1119. Cornettes de Bise (2432 m),46.33250000,6.78472222
1120. Mont de Grange (2432 m),46.26250000,6.78083333
1121. Raz de Bec (2431 m),44.66805556,5.98805556
1122. L'Ouillon (2431 m),45.24000000,6.21500000
1123. Monte Azzarini (2431 m),46.05972222,9.64250000
1124. Raucheck (2430 m),47.49916667,13.22666667
1125. Laliderer Falk (2427 m),47.43500000,11.51916667
1126. Monte Ferrante (2427 m),45.97472222,10.02861111
1127. Sforniòi di Mezzo (2425 m),46.34861111,12.26722222
1128. Großer Galtenberg (2424 m),47.33666667,11.97638889
1129. Col della Croce (2423 m),46.16527778,11.63861111
1130. Oberwölzer Schoberspitze (2423 m),47.28916667,14.16111111
1131. L'Argentine (2422 m),46.27333333,7.13083333
1132. Monte Cimon (2422 m),46.55138889,12.76305556
1133. Cima di Capezzone (2421 m),45.94500000,8.20888889
1134. Geierhaupt (2417 m),47.37472222,14.63638889
1135. Monte Alto di Pelsa (2417 m),46.35583333,11.99972222
1136. Ehrwalder Sonnenspitze (2417 m),47.36750000,10.92194444
1137. Pizzo Erra (2417 m),46.44111111,8.89083333
1138. Karhorn (2416 m),47.24805556,10.15111111
1139. Hochreichart (2416 m),47.36333333,14.68194444
1140. Hoh Brisen (2413 m),46.89750000,8.46583333
1141. Crodon di Tiarfin (2413 m),46.46583333,12.59166667
1142. Schafberg (2413 m),47.16916667,9.95138889
1143. Sassolungo di Cibiana (2413 m),46.35888889,12.28277778
1144. Bleikogel (2411 m),47.51416667,13.29833333
1145. Grignone (2409 m),45.95333333,9.38750000
1146. Cima di Pramper  (2409 m),46.29666667,12.16694444
1147. Mont Charvin (2409 m),45.80250000,6.42000000
1148. Kilnprein (2408 m),46.98527778,13.84277778
1149. Monte Pezza (2408 m),46.40583333,11.92055556
1150. Sasso Bianco (2407 m),46.41250000,11.95944444
1151. Zirmebenjoch (2407 m),47.29388889,10.53833333
1152. Monte San Lucano (2406 m),46.31083333,11.96000000
1153. Erlspitze (2405 m),47.32000000,11.28555556
1154. Cresta di Enghe (2405 m),46.52083333,12.63444444
1155. Saile (2404 m),47.19194444,11.32527778
1156. Bric Costa Rossa (2403 m),44.25083333,7.60000000
1157. Zitterklapfen (2403 m),47.26805556,9.97111111
1158. Lopa (2402 m),46.37027778,13.49416667
1159. Fundelkopf (2401 m),47.11000000,9.67638889
1160. Monte Susino (2397 m),45.99055556,10.18666667
1161. Seckauer Zinken (2397 m),47.33916667,14.73611111
1162. Hochkünzelspitze (2397 m),47.27194444,10.03027778
1163. Cima d'Oltro (2397 m),46.22055556,11.90694444
1164. Zirbitzkogel (2396 m),47.06361111,14.56722222
1160. Veliko Špičje (2396 m),46.34361111,13.76666667
1166. Cima di Sette Selle / Sasso Rotto (2396 m),46.12833333,11.39833333
1167. Planjava (2394 m),46.35666667,14.61000000
1168. Croda di Mezzodi (2394 m),46.53277778,12.57777778
1169. Montagne de Boules (2391 m),44.17388889,6.50055556
1170. Kampspitze (2390 m),47.29388889,13.64277778
1171. Vanil Noir (2389 m),46.52861111,7.14833333
1172. Le Tabor (2389 m),44.97722222,5.85583333
1173. Großer Hochkasten (2389 m),47.67361111,14.04750000
1174. Warscheneck (2388 m),47.65250000,14.24138889
1175. Elferkopf (2387 m),47.30222222,10.17777778
1176. Gamskögel (2386 m),47.36583333,14.54833333
1177. Gamsberg (2385 m),47.13555556,9.37611111
1178. Roc de Garnesier (2383 m),44.66055556,5.79250000
1179. Rudiger (2382 m),47.32916667,10.70166667
1180. Monte Cimone (2379 m),46.42361111,13.38527778
1181. Monte Ponteranica (2378 m),46.02916667,9.59555556
1182. Gartnerwand (2377 m),47.38500000,10.82111111
1183. Knittelkarspitze (2376 m),47.37555556,10.65111111
1184. Vilan (2376 m),47.01277778,9.60305556
1185. Pizzo di Campel (2376 m),46.33194444,9.26166667
1186. Hochweberspitze (2375 m),47.30888889,14.20055556
1187. Reither Spitze (2374 m),47.32305556,11.23611111
1188. La Croix de Cassini (2373 m),45.07333333,6.13416667
1189. Plenge (2373 m),46.65250000,12.90027778
1190. Reißkofel (2371 m),46.68583333,13.14722222
1191. Tschirgant (2370 m),47.24166667,10.79638889
1192. Hohe Pressing (2370 m),46.93777778,13.69222222
1193. Hochtor (2369 m),47.56166667,14.63277778
1194. Monte Pegherolo (2369 m),46.02472222,9.71361111
1195. Gehrenspitze (2367 m),47.38666667,11.13500000
1196. Großer Rettenstein (2366 m),47.33277778,12.29694444
1197. Croda de R'Ancona (2366 m),46.61416667,12.11777778
1198. Geißstein (2363 m),47.33750000,12.49555556
1199. Pusterwalder Hohenwart (2363 m),47.32888889,14.23638889
1200. Niesen (2362 m),46.64611111,7.65250000
1201. Wistätthorn (2362 m),46.45416667,7.38638889
Cima Brica (2362 m),46.38027778,12.53361111
1202. Großes Teufelshorn (2361 m),47.48916667,13.03611111
1203. Poncione Piancascia (2360 m),46.29861111,8.73361111
1204. Vigna Soliva (2356 m),46.00694444,9.98694444
1205. Großer Rosszahn (2356 m),47.38722222,10.46888889
1206. Grimming (2351 m),47.52055556,14.01694444
1207. La Tournette (2351 m),45.82722222,6.28638889
1208. Brienzer Rothorn (2350 m),46.78722222,8.04694444
1209. Wittenberghorn (2350 m),46.41611111,7.21000000
1210. Seekarspitze (2350 m),47.27277778,13.54388889
1211. Kahlersberg (2350 m),47.53138889,13.03222222
1211. Cima di Canogia (2350 m),46.20805556,8.41361111
1213. Bavški Grintavec (2347 m),46.36888889,13.67083333
1214. Pletzen (2345 m),47.33305556,14.61722222
1215. Cimon del Teverone (2345 m),46.20916667,12.40277778
1216. Ellmauer Halt (2344 m),47.56222222,12.30305556
1217. Kellerjoch (Kreuzjoch) (2344 m),47.31888889,11.77083333
1218. Steinfeldspitze (2344 m),47.26611111,13.45194444
1219. Monte Chétif (2343 m),45.79972222,6.94888889
1220. Briceljk (2343 m),46.39472222,13.63194444
1221. Grand Veymont (2341 m),44.87000000,5.52666667
1222. Thaneller (2341 m),47.42638889,10.72472222
1223. Crève Tête (2341 m),45.45111111,6.46777778
1224. Wasserbergfirst (2341 m),46.93944444,8.78916667
Elsighore (2341 m),46.53472222,7.63972222
1225. Daniel (2340 m),47.43277778,10.88027778
1226. Pied Moutet (2339 m),45.00722222,6.09611111
1227. Aserlespitze (2337 m),47.34055556,10.75750000
1228. Großer Grießstein (2337 m),47.39083333,14.54000000
1229. Cima Dodici (2336 m),45.99750000,11.46805556
1230. Hochmölbing (2336 m),47.63416667,14.17805556
1231. Monte Pavione (2335 m),46.10472222,11.82111111
1232. Pizzo del Moro (2335 m),45.93027778,8.12472222
1233. Monte Mucrone (2335 m),45.62027778,7.94472222
1234. Monte Terza Piccola (2334 m),46.56000000,12.62472222
1235. Rinsennock (2334 m),46.90888889,13.85138889
1236. Gailtaler Polinik (2332 m),46.62722222,12.98222222
1237. Maurerberg (2332 m),46.70416667,11.82138889
1238. Tour d'Aï (2331 m),46.37222222,7.00194444
1239. Klomnock (2331 m),46.88083333,13.78805556
1240. Ackerlspitze (2329 m),47.55916667,12.34750000
1241. Bernkogel (2325 m),47.24861111,13.04333333
1242. Monte Piana (2324 m),46.61527778,12.24250000
1243. Cavallazza (2324 m),46.27888889,11.77638889
1244. Cornaget (2323 m),46.31194444,12.58444444
1245. Montagne du Cheval Blanc (2323 m),44.12722222,6.42416667
1246. Pte Noire de Pormenaz (2323 m),45.95888889,6.80138889
1247. Cima del Fop (2322 m),45.93305556,9.86388889
Pizzo Cramalina (2322 m),46.25527778,8.62388889
1248. Seehorn (2321 m),47.51666667,12.85305556
1249. Creta di Mimoias (2320 m),46.51055556,12.62472222
1250. Golzentipp (2317 m),46.73444444,12.60388889
1251. Weißhorn  (2317 m),46.35361111,11.44472222
1252. Marmontana (2316 m),46.17194444,9.17027778
1253. Großhansl (2315 m),47.31861111,14.26583333
1254. Nabois Grande (2313 m),46.43916667,13.48833333
1255. Monte Turlon (2312 m),46.32194444,12.50527778
1256. Cima dei Vieres (2310 m),46.30972222,12.48472222
1257. Großer Beil (2309 m),47.34138889,12.02722222
1258. Hinterrugg (2306 m),47.15361111,9.30472222
1259. Caserine Alte (2306 m),46.31472222,12.63166667
1260. Schaufelspitze (2306 m),47.42305556,11.60777778
1261. Monte Civrari (2302 m),45.19194444,7.32722222
1262. Monte Togano (2301  m),46.08972222,8.39416667
1263. Cima di Menna (2300 m),45.92972222,9.76000000
1264. Hochiss (2299 m),47.45833333,11.76500000
1265. Bruderkogel (2299 m),47.38777778,14.42222222
1266. Steinkogel (2299 m),47.29861111,12.23638889
1267. Mutteristock (2294 m),47.04833333,8.94305556
1268. Lastìa de Framónt (2294 m),46.31416667,12.03527778
1269. Höllwand (2287 m),47.28250000,13.16388889
1270. Lumkofel (2287 m),46.72111111,12.84222222
1271. Stadelhorn (2286 m),47.59277778,12.79583333
1272. Montagne de Coste Longue (2286 m),44.13388889,6.48527778
1273. Ochsenkopf (2286 m),47.11472222,9.62472222
1274. Grande Moucherolle (2284 m),45.00555556,5.56583333
1275. Rautispitz (2283 m),47.07111111,9.02833333
1276. Druesberg (2282 m),47.00416667,8.83361111
1277. Trogkofel / Creta di Aip (2280 m),46.57055556,13.21694444
1278. Großer Daumen (2280 m),47.44138889,10.37555556
1279. Brisi (2279 m),47.15333333,9.27666667
1280. Rauer Knöll (2278 m),47.38694444,11.62333333
1281. Hochschwab (2277 m),47.61833333,15.14222222
1282. Jauken (Torkofel) (2276 m),46.70194444,13.07666667
1283. Kronplatz (Spitzhörnle) (2275 m),46.73888889,11.95805556
1284. Leilachspitze (2274 m),47.43861111,10.54611111
1285. Tosc (2273 m),46.35666667,13.86833333
1286. Rotgschirr (2270 m),47.70166667,13.99638889
1287. Monte Chiadin (2269 m),46.59722222,12.73833333
1288. Monte Vacalizza (2266 m),46.30500000,12.47666667
1289. Hochschottwies (2262 m),47.51416667,13.12472222
1290. Cima Carega (2259 m),45.72416667,11.13000000
1291. Höfats (2259 m),47.36694444,10.34972222
1292. Croix de Rougny (2259 m),44.85916667,5.99944444
1293. Soiernspitze (2257 m),47.48166667,11.35750000
1294. Monte Cadria (2254 m),45.93861111,10.69805556
1295. Dent de Savigny (2252 m),46.54972222,7.22666667
1296. Hirschkopf (2252 m),47.23250000,12.94250000
1297. Admonter Reichenstein (2251 m),47.54916667,14.54416667
1298. Cimon del Cavallo (2251 m),46.13333333,12.49638889
1299. Pta Setteventi (2250 m),45.86027778,10.39277778
1300. Morgenberghorn (2249 m),46.62222222,7.79361111
1301. Hochkogel (2249 m),47.32833333,12.61694444
1302. Rötelstein (2247 m),47.45722222,13.55527778
1303. Gaishorn (2247 m),47.47000000,10.47694444
1304. Sparafeld (2247 m),47.54944444,14.53027778
1305. Pizzo di Gino (2245 m),46.12361111,9.14500000
1306. Großer Pyhrgas (2244 m),47.65250000,14.39805556
1307. Roc d'Enfer (2244 m),46.18972222,6.61194444
1308. Krn (2244 m),46.26611111,13.65833333
1309. Piz di Mezzodì (2240 m),46.21888889,12.03611111
Rosskofel /M Cavallo di Pontebba (2239 m),46.55055556,13.24027778
1310. Köllenspitze (2238 m),47.49888889,10.63027778
1311. Hochstuhl / Veliki Stol (2237 m),46.43361111,14.17472222
1312. Monte Larone (2237 m),46.21916667,8.36277778
1313. Latschur (2236 m),46.73833333,13.39666667
1314. Croise Baulet (2236 m),45.89888889,6.55277778
1315. Schafberg (2235 m),46.63694444,7.31638889
1316. Pasubio (Cima Palon) (2232 m),45.79222222,11.17638889
1317. Pte d'Almet (2232 m),45.98138889,6.52194444
1318. Geierkogel (2231 m),47.39972222,14.49972222
1319. Hoher Ifen (2230 m),47.35444444,10.10000000
1320. Monte Messer (2230 m),46.17527778,12.45500000
1321. Monte Lavanech (2229 m),45.95138889,10.54333333
1322. Monte Borga (2228 m),46.29361111,12.34944444
1323. Gumpeneck (2226 m),47.39722222,14.01472222
1324. Großer Buchstein (2224 m),47.60888889,14.60416667
1325. Kalški Greben (2224 m),46.33138889,14.53805556
1326. Rappenspitze (2223 m),47.40222222,11.64583333
1327. Sosto (2221 m),46.54833333,8.95194444
1328. Dent d'Oche (2221 m),46.35333333,6.73111111
1329. Hochrettelstein (2220 m),47.42472222,14.23277778
1330. Hochkarfelderkopf (2219 m),47.51916667,13.35555556
1331. Cima Valdritta (2218 m),45.72638889,10.84388889
1332. Pte d'Arcalod (2217 m),45.68166667,6.22833333
1333. Lugauer (2217 m),47.55361111,14.72277778
1334. Kleiner Rettenstein (2216 m),47.33638889,12.34166667
1335. Les Jumelles (2215 m),46.35194444,6.81222222
1336. Steinbergstein (2215 m),47.34138889,12.19027778
1337. Gößeck (2214 m),47.44805556,14.89972222
1338. Schwarzwand (2214 m),47.00750000,13.69305556
1339. Aineck (2210 m),47.05555556,13.63833333
1340. Würflinghöhe (2210 m),47.00750000,13.95166667
1341. Monte La Palazza (2210 m),46.31055556,12.35583333
1342. Rombon (2208 m),46.36722222,13.55388889
1343. Mont Charvin (2207 m),45.21750000,6.28500000
1344. Hoher Trieb (2199 m),46.59694444,13.06166667
1345. Pte de la Sambuy (2198 m),45.69166667,6.26555556
1346. Galinakopf (2198 m),47.15166667,9.62083333
1347. Cima di Vanerle (2198 m),46.05138889,10.28138889
1348. Pécloz (2197 m),45.63194444,6.23055556
1349. Hohgant (2197 m),46.78805556,7.90166667
1350. Scheiblingstein (2197 m),47.65333333,14.42388889
1351. Große Arnspitze (2196 m),47.39750000,11.22277778
1352. Chrüz (2196 m),46.95500000,9.77500000
1353. Hochschwung (2196 m),47.40722222,14.33944444
1354. Zuc dal Bôr / Zuc del Bor (2195 m),46.44944444,13.25861111
1355. Gartnerkofel (2195 m),46.57138889,13.30416667
1356. Hochwipfel (2195 m),46.59444444,13.17666667
1357. Guffert (2194 m),47.54611111,11.78916667
1358. Cima della Laurasca (2193 m),46.05805556,8.47611111
1359. Hochzinödl (2191 m),47.56583333,14.66638889
1360. Stockhorn (2190 m),46.69388889,7.53750000
1361. Hinterer Geißstein (2190 m),47.30666667,13.53861111
1362. Blayeul (2189 m),44.24722222,6.31222222
1363. Gros Van (2189 m),46.39638889,7.06916667
1364. Gridone (2188 m),46.12361111,8.64805556
1365. Ochsen (2188 m),46.69888889,7.41861111
1366. Ameringkogel (2187 m),47.07333333,14.80805556
1367. Monte Sernio (2187 m),46.47500000,13.13750000
1368. Pizzocco (2187 m),46.14000000,12.00944444
1369. Kreuzspitze (2185 m),47.52666667,10.91833333
1370. Monte Misa (2184 m),45.90111111,10.44416667
1371. Monte Rite (2183 m),46.38444444,12.25805556
1372. Pizzo Stagno (2183 m),46.07722222,8.45916667
1373. Trélod (2181 m),45.69277778,6.19638889
1374. Monte Bondone (Cornetto) (2180 m),45.98805556,11.03138889
1375. Wertatscha / Vrtača (2180 m),46.43972222,14.21250000
1376. Lüschgrat (2178 m),46.70166667,9.34472222
1377. Grignetta (2177 m),45.92166667,9.39027778
1378. Pte d'entre Deux Pertuis (2176 m),46.23416667,6.73111111
1379. Signal de l'Homme (2176 m),45.06694444,6.08555556
1380. Bulacia / Puflatsch (2174 m),46.56388889,11.61500000
1381. Hexenturm (2172 m),47.64583333,14.48111111
1382. Goldachnock (2171 m),47.03472222,14.05750000
1383. Monte Crot (2169 m),46.42722222,12.09972222
1384. Monte Chiarescons (2168 m),46.34777778,12.62638889
1385. Dobratsch (2166 m),46.60333333,13.67111111
1386. Col Rosa (2166 m),46.58611111,12.09750000
1387. Eisenerzer Reichenstein (2165 m),47.50250000,14.93444444
1388. Gehrenspitze (2163 m),47.50027778,10.65527778
1389. Geierköpfe (2161 m),47.51972222,10.87500000
1390. Monte Massone (2161 m),45.94694444,8.33805556
1391. Pic de Gleize (2161 m),44.63444444,6.04388889
1392. Zuccone Campelli (2159 m),45.95333333,9.51694444
1393. Monte Zeda (2156 m),46.04555556,8.53527778
1394. Dosso della Torta (2156 m),45.96666667,10.76388889
1395. Frudiger (2153 m),46.96888889,10.57944444
1396. Monte Padrio (2153 m),46.18666667,10.22750000
1397. Hochmatt (2152 m),46.57583333,7.22000000
1398. Becco di Filadonna (2150 m),45.96361111,11.19305556
1399. Cresta Le Coraie (2149 m),46.20972222,12.07750000
1400. Pizzo Camino (2148 m),45.97750000,8.23444444
1401. Wöllaner Nock (2145 m),46.77666667,13.82972222
1402. Mittagskogel / Kepa (2143 m),46.50666667,13.95277778
1403. Monte Zermula (2143 m),46.56138889,13.15138889
1404. Goldeck (2142 m),46.75861111,13.45944444
1405. Großer Speikkogel (2140 m),46.78750000,14.97166667
1406. Gstoder (2140 m),47.14250000,13.99250000
1407. Hochobir / Ojstrc (2139 m),46.50583333,14.48777778
1408. Kammspitz (2139 m),47.47611111,13.88500000
1409. Strimskogel (2139 m),47.31194444,13.47083333
1410. Koschutnikturm /Košutnikov turn (2136 m),46.44611111,14.41055556
1411. Dôme de Barrot (2136 m),44.03694444,6.91722222
1412. Cime de Marta / Cima Marta (2135 m),44.01833333,7.65694444
1413. Monte Colli (2135 m),46.03194444,10.20138889
1414. Glatthorn (2134 m),47.26527778,9.87972222
1415. Monte Serva (2133 m),46.20027778,12.23277778
1416. Storžič (2132 m),46.35000000,14.40527778
