Name,latitude,longitude
Crest / Monte Cresto (2546 m),45.68083333,7.91000000
L'Aig Rouge (2545 m),45.04611111,6.64444444
Predigstuhl (2543 m),47.26194444,13.91138889
Monte Talvena (2542 m),46.26611111,12.15583333
Giferspitz (2542 m),46.45111111,7.35333333
Mohnenfluh (2542 m),47.23222222,10.10222222
Pöngertlekopf & Pfaffeneck  (2539 m),47.17416667,10.03444444
Östliche Karwendelspitze (2537 m),47.44500000,11.42194444
Pizzo Cavregasco (2535 m),46.23944444,9.27638889
Glogghüs (2534 m),46.76055556,8.26250000
Hochwang (2534 m),46.87416667,9.63305556
Pte de Comborsier (2534 m),45.61027778,6.51555556
Großer Widderstein (2533 m),47.28472222,10.12916667
Cima Quarazza (2530 m),46.12972222,11.57000000
Cima Coltorondo (2530 m),46.25583333,11.63805556
Gurpitscheck (2526 m),47.21083333,13.61472222
Gamskofel (2526 m),46.63083333,12.90083333
Mont Joly (2525 m),45.82611111,6.69305556
Magerrain (2524 m),47.03305556,9.22000000
Hocheisspitze (2523 m),47.54694444,12.84333333
Hoher Göll (2522 m),47.59416667,13.06777778
Presolana (2521 m),45.95666667,10.05527778
Monte delle Scale (2521 m),46.50250000,10.32666667
Tschuggen (2521 m),46.60027778,7.94972222
Hochjoch (2520 m),47.06611111,9.98805556
Dreispitz (2520 m),46.59277778,7.75972222
Steinwand / Creta Verde (2520 m),46.64277778,12.79222222
Cima di Bri (2520 m),46.30527778,8.88416667
Monte Seleron (2519 m),46.10000000,9.72888889
Großer Priel (2515 m),47.71694444,14.06333333
Chaiserstock (2515 m),46.92833333,8.72861111
Cima Busa Alta (2513 m),46.24972222,11.60944444
Glanderspitze (2512 m),47.14833333,10.66166667
Pizzo Arera (2512 m),45.93472222,9.81583333
Pizzo Alto (2512 m),46.07750000,9.45666667
Großes Ochsenhorn (2511 m),47.53833333,12.66083333
Villanderer Berg (2509 m),46.65861111,11.41888889
Mitterhorn (2506 m),47.54944444,12.62861111
Dormillouse (2505 m),44.40972222,6.38694444
Breithorn (2504 m),47.45694444,12.90277778
Cima di Pape / Cima di Sanson (2503 m),46.33444444,11.92805556
Piz Ledu (2503 m),46.23250000,9.32166667
Säntis (2502 m),47.24944444,9.34333333
Großer Pleißlingkeil (2501 m),47.22722222,13.49138889
Marchkopf (2499 m),47.25111111,11.80611111
Castello di Moschesin (2499 m),46.29722222,12.13277778
Monte Croce (2496 m),46.16944444,11.39222222
Mittlere Kreuzspitze (2496 m),47.33611111,10.59277778
Les Grands Moulins (2495 m),45.40722222,6.19833333
Wannig (2493 m),47.33694444,10.86222222
Pizzo Camino (2491 m),45.98166667,10.17750000
Fulen (2491 m),46.91861111,8.71472222
Viezzena (2490 m),46.33750000,11.67555556
Zanggen / Pala di Santa (2488 m),46.34583333,11.51194444
Creton di Clap Grant  (2487 m),46.52916667,12.67055556
Cima di Pinadee (2486 m),46.51333333,8.97694444
Grand Arc (2484 m),45.56666667,6.36472222
Étale (mountain) (2483 m),45.85000000,6.44777778
Monte Bertrand (2483 m),44.11777778,7.67527778
Rammelstein (2483 m),46.83444444,12.05305556
Hochkarspitze (2482 m),47.44750000,11.35055556
Rauchberg (2480 m),47.30416667,10.75888889
Monte Pramaggiore (2478 m),46.36500000,12.55333333
Monte Ziolera (2478 m),46.17194444,11.45500000
Spillgerte (2476 m),46.53666667,7.44666667
Rettelkirchspitze (2475 m),47.25972222,14.12777778
Bivare / Monte Bìvera (2474 m),46.44138889,12.64194444
Greim (2474 m),47.24777778,14.15166667
Monte Rinaldo (2473 m),46.59888889,12.65805556
Pierre Avoi (2473 m),46.11805556,7.20027778
Špik (2473 m),46.44861111,13.81444444
Rappenspitze (2472 m),47.23666667,10.19750000
Col Nudo (2471 m),46.22750000,12.40277778
Loreakopf (2471 m),47.35416667,10.77166667
Cime de l'Aspre (2471 m),44.17555556,6.80972222
Lungauer Kalkspitze (2471 m),47.27222222,13.62527778
Ochsenkopf  (2470 m),47.27527778,12.07888889
Salzachgeier  (2470 m),47.29361111,12.10361111
Sasso di Bosconero (2468 m),46.33638889,12.26861111
Cima Scanaiol (2467 m),46.21500000,11.76583333
Gamskarkogel (2467 m),47.16111111,13.15861111
Hauts-Forts (2466 m),46.16861111,6.77750000
Pizzo la Scheggia (2466 m),46.18416667,8.41527778
Creta Forata (2462 m),46.54250000,12.73583333
Silberspitze (2461 m),47.18416667,10.57277778
Mont Mirantin (2460 m),45.68416667,6.49944444
Pte de la Grande Journée (2460 m),45.66750000,6.50111111
Rauchkofel (2460 m),46.61944444,12.88333333
Cima dei Lasteri (2459 m),46.17694444,10.94833333
Große Bischofsmütze (2458 m),47.49388889,13.51111111
Gummfluh (2458 m),46.44055556,7.19500000
Sonnjoch (2457 m),47.41222222,11.60500000
Hohniesen (2454 m),46.57722222,7.58333333
Rumer Spitze (2454 m),47.32027778,11.42583333
Rocher Rond (2453 m),44.69750000,5.82944444
Gamsjoch (2452 m),47.41833333,11.54888889
Monte Bussaia (2451 m),44.21805556,7.46805556
Pomagagnon (2450 m),46.57388889,12.14027778
Cima Cadi (2449 m),46.22361111,10.29444444
Großer Bösenstein (2448 m),47.44333333,14.40444444
Spitzmauer (2446 m),47.69527778,14.06222222
Monte Spondone (2445 m),45.98055556,9.79472222
Kröndlhorn (2444 m),47.29888889,12.16472222
Monte Siera (2443 m),46.54916667,12.71083333
Eisenhut (2441 m),46.95194444,13.92888889
Mürtschenstock (2441 m),47.07000000,9.14416667
Großer Rosennock (2440 m),46.87750000,13.71250000
Schwarzhorn (2439 m),46.33472222,11.45472222
Pte Blanche (2438 m),45.99944444,6.45972222
Gufelstock (2436 m),47.02500000,9.14666667
Kraxenkogel (2436 m),47.25388889,13.35722222
Altmann (2435 m),47.23944444,9.37166667
Laugenspitze (2434 m),46.53472222,11.08611111
Seehorn (2434 m),46.18250000,8.11555556
Deneck (2433 m),47.29111111,14.05000000
Cornettes de Bise (2432 m),46.33250000,6.78472222
Mont de Grange (2432 m),46.26250000,6.78083333
Raz de Bec (2431 m),44.66805556,5.98805556
L'Ouillon (2431 m),45.24000000,6.21500000
Monte Azzarini (2431 m),46.05972222,9.64250000
Raucheck (2430 m),47.49916667,13.22666667
Laliderer Falk (2427 m),47.43500000,11.51916667
Monte Ferrante (2427 m),45.97472222,10.02861111
Sforniòi di Mezzo (2425 m),46.34861111,12.26722222
Großer Galtenberg (2424 m),47.33666667,11.97638889
Col della Croce (2423 m),46.16527778,11.63861111
Oberwölzer Schoberspitze (2423 m),47.28916667,14.16111111
L'Argentine (2422 m),46.27333333,7.13083333
Monte Cimon (2422 m),46.55138889,12.76305556
Cima di Capezzone (2421 m),45.94500000,8.20888889
Geierhaupt (2417 m),47.37472222,14.63638889
Monte Alto di Pelsa (2417 m),46.35583333,11.99972222
Ehrwalder Sonnenspitze (2417 m),47.36750000,10.92194444
Pizzo Erra (2417 m),46.44111111,8.89083333
Karhorn (2416 m),47.24805556,10.15111111
Hochreichart (2416 m),47.36333333,14.68194444
Hoh Brisen (2413 m),46.89750000,8.46583333
Crodon di Tiarfin (2413 m),46.46583333,12.59166667
Schafberg (2413 m),47.16916667,9.95138889
Sassolungo di Cibiana (2413 m),46.35888889,12.28277778
Bleikogel (2411 m),47.51416667,13.29833333
Grignone (2409 m),45.95333333,9.38750000
Cima di Pramper  (2409 m),46.29666667,12.16694444
Mont Charvin (2409 m),45.80250000,6.42000000
Kilnprein (2408 m),46.98527778,13.84277778
Monte Pezza (2408 m),46.40583333,11.92055556
Sasso Bianco (2407 m),46.41250000,11.95944444
Zirmebenjoch (2407 m),47.29388889,10.53833333
Monte San Lucano (2406 m),46.31083333,11.96000000
Erlspitze (2405 m),47.32000000,11.28555556
Cresta di Enghe (2405 m),46.52083333,12.63444444
Saile (2404 m),47.19194444,11.32527778
Bric Costa Rossa (2403 m),44.25083333,7.60000000
Zitterklapfen (2403 m),47.26805556,9.97111111
Lopa (2402 m),46.37027778,13.49416667
Fundelkopf (2401 m),47.11000000,9.67638889
Monte Susino (2397 m),45.99055556,10.18666667
Seckauer Zinken (2397 m),47.33916667,14.73611111
Hochkünzelspitze (2397 m),47.27194444,10.03027778
Cima d'Oltro (2397 m),46.22055556,11.90694444
Zirbitzkogel (2396 m),47.06361111,14.56722222
Veliko Špičje (2396 m),46.34361111,13.76666667
Cima di Sette Selle / Sasso Rotto (2396 m),46.12833333,11.39833333
Planjava (2394 m),46.35666667,14.61000000
Croda di Mezzodi (2394 m),46.53277778,12.57777778
Montagne de Boules (2391 m),44.17388889,6.50055556
Kampspitze (2390 m),47.29388889,13.64277778
Vanil Noir (2389 m),46.52861111,7.14833333
Le Tabor (2389 m),44.97722222,5.85583333
Großer Hochkasten (2389 m),47.67361111,14.04750000
Warscheneck (2388 m),47.65250000,14.24138889
Elferkopf (2387 m),47.30222222,10.17777778
Gamskögel (2386 m),47.36583333,14.54833333
Gamsberg (2385 m),47.13555556,9.37611111
Roc de Garnesier (2383 m),44.66055556,5.79250000
Rudiger (2382 m),47.32916667,10.70166667
Monte Cimone (2379 m),46.42361111,13.38527778
Monte Ponteranica (2378 m),46.02916667,9.59555556
Gartnerwand (2377 m),47.38500000,10.82111111
Knittelkarspitze (2376 m),47.37555556,10.65111111
Vilan (2376 m),47.01277778,9.60305556
Pizzo di Campel (2376 m),46.33194444,9.26166667
Hochweberspitze (2375 m),47.30888889,14.20055556
Reither Spitze (2374 m),47.32305556,11.23611111
La Croix de Cassini (2373 m),45.07333333,6.13416667
Plenge (2373 m),46.65250000,12.90027778
Reißkofel (2371 m),46.68583333,13.14722222
Tschirgant (2370 m),47.24166667,10.79638889
Hohe Pressing (2370 m),46.93777778,13.69222222
Hochtor (2369 m),47.56166667,14.63277778
Monte Pegherolo (2369 m),46.02472222,9.71361111
Gehrenspitze (2367 m),47.38666667,11.13500000
Großer Rettenstein (2366 m),47.33277778,12.29694444
Croda de R'Ancona (2366 m),46.61416667,12.11777778
Geißstein (2363 m),47.33750000,12.49555556
Pusterwalder Hohenwart (2363 m),47.32888889,14.23638889
Niesen (2362 m),46.64611111,7.65250000
Wistätthorn (2362 m),46.45416667,7.38638889
Cima Brica (2362 m),46.38027778,12.53361111
Großes Teufelshorn (2361 m),47.48916667,13.03611111
Poncione Piancascia (2360 m),46.29861111,8.73361111
Vigna Soliva (2356 m),46.00694444,9.98694444
Großer Rosszahn (2356 m),47.38722222,10.46888889
Grimming (2351 m),47.52055556,14.01694444
La Tournette (2351 m),45.82722222,6.28638889
Brienzer Rothorn (2350 m),46.78722222,8.04694444
Wittenberghorn (2350 m),46.41611111,7.21000000
Seekarspitze (2350 m),47.27277778,13.54388889
Kahlersberg (2350 m),47.53138889,13.03222222
Cima di Canogia (2350 m),46.20805556,8.41361111
Bavški Grintavec (2347 m),46.36888889,13.67083333
Pletzen (2345 m),47.33305556,14.61722222
Cimon del Teverone (2345 m),46.20916667,12.40277778
Ellmauer Halt (2344 m),47.56222222,12.30305556
Kellerjoch (Kreuzjoch) (2344 m),47.31888889,11.77083333
Steinfeldspitze (2344 m),47.26611111,13.45194444
Monte Chétif (2343 m),45.79972222,6.94888889
Briceljk (2343 m),46.39472222,13.63194444
Grand Veymont (2341 m),44.87000000,5.52666667
Thaneller (2341 m),47.42638889,10.72472222
Crève Tête (2341 m),45.45111111,6.46777778
Wasserbergfirst (2341 m),46.93944444,8.78916667
Elsighore (2341 m),46.53472222,7.63972222
Daniel (2340 m),47.43277778,10.88027778
Pied Moutet (2339 m),45.00722222,6.09611111
Aserlespitze (2337 m),47.34055556,10.75750000
Großer Grießstein (2337 m),47.39083333,14.54000000
Cima Dodici (2336 m),45.99750000,11.46805556
Hochmölbing (2336 m),47.63416667,14.17805556
Monte Pavione (2335 m),46.10472222,11.82111111
Pizzo del Moro (2335 m),45.93027778,8.12472222
Monte Mucrone (2335 m),45.62027778,7.94472222
Monte Terza Piccola (2334 m),46.56000000,12.62472222
Rinsennock (2334 m),46.90888889,13.85138889
Gailtaler Polinik (2332 m),46.62722222,12.98222222
Maurerberg (2332 m),46.70416667,11.82138889
Tour d'Aï (2331 m),46.37222222,7.00194444
Klomnock (2331 m),46.88083333,13.78805556
Ackerlspitze (2329 m),47.55916667,12.34750000
Bernkogel (2325 m),47.24861111,13.04333333
Monte Piana (2324 m),46.61527778,12.24250000
Cavallazza (2324 m),46.27888889,11.77638889
Cornaget (2323 m),46.31194444,12.58444444
Montagne du Cheval Blanc (2323 m),44.12722222,6.42416667
Pte Noire de Pormenaz (2323 m),45.95888889,6.80138889
Cima del Fop (2322 m),45.93305556,9.86388889
Pizzo Cramalina (2322 m),46.25527778,8.62388889
Seehorn (2321 m),47.51666667,12.85305556
Creta di Mimoias (2320 m),46.51055556,12.62472222
Golzentipp (2317 m),46.73444444,12.60388889
Weißhorn  (2317 m),46.35361111,11.44472222
Marmontana (2316 m),46.17194444,9.17027778
Großhansl (2315 m),47.31861111,14.26583333
Nabois Grande (2313 m),46.43916667,13.48833333
Monte Turlon (2312 m),46.32194444,12.50527778
Cima dei Vieres (2310 m),46.30972222,12.48472222
Großer Beil (2309 m),47.34138889,12.02722222
Hinterrugg (2306 m),47.15361111,9.30472222
Caserine Alte (2306 m),46.31472222,12.63166667
Schaufelspitze (2306 m),47.42305556,11.60777778
Monte Civrari (2302 m),45.19194444,7.32722222
Monte Togano (2301  m),46.08972222,8.39416667
Cima di Menna (2300 m),45.92972222,9.76000000
Hochiss (2299 m),47.45833333,11.76500000
Bruderkogel (2299 m),47.38777778,14.42222222
Steinkogel (2299 m),47.29861111,12.23638889
Mutteristock (2294 m),47.04833333,8.94305556
Lastìa de Framónt (2294 m),46.31416667,12.03527778
Höllwand (2287 m),47.28250000,13.16388889
Lumkofel (2287 m),46.72111111,12.84222222
Stadelhorn (2286 m),47.59277778,12.79583333
Montagne de Coste Longue (2286 m),44.13388889,6.48527778
Ochsenkopf (2286 m),47.11472222,9.62472222
Grande Moucherolle (2284 m),45.00555556,5.56583333
Rautispitz (2283 m),47.07111111,9.02833333
Druesberg (2282 m),47.00416667,8.83361111
Trogkofel / Creta di Aip (2280 m),46.57055556,13.21694444
Großer Daumen (2280 m),47.44138889,10.37555556
Brisi (2279 m),47.15333333,9.27666667
Rauer Knöll (2278 m),47.38694444,11.62333333
Hochschwab (2277 m),47.61833333,15.14222222
Jauken (Torkofel) (2276 m),46.70194444,13.07666667
Kronplatz (Spitzhörnle) (2275 m),46.73888889,11.95805556
Leilachspitze (2274 m),47.43861111,10.54611111
Tosc (2273 m),46.35666667,13.86833333
Rotgschirr (2270 m),47.70166667,13.99638889
Monte Chiadin (2269 m),46.59722222,12.73833333
Monte Vacalizza (2266 m),46.30500000,12.47666667
Hochschottwies (2262 m),47.51416667,13.12472222
Cima Carega (2259 m),45.72416667,11.13000000
Höfats (2259 m),47.36694444,10.34972222
Croix de Rougny (2259 m),44.85916667,5.99944444
Soiernspitze (2257 m),47.48166667,11.35750000
Monte Cadria (2254 m),45.93861111,10.69805556
Dent de Savigny (2252 m),46.54972222,7.22666667
Hirschkopf (2252 m),47.23250000,12.94250000
Admonter Reichenstein (2251 m),47.54916667,14.54416667
Cimon del Cavallo (2251 m),46.13333333,12.49638889
Pta Setteventi (2250 m),45.86027778,10.39277778
Morgenberghorn (2249 m),46.62222222,7.79361111
Hochkogel (2249 m),47.32833333,12.61694444
Rötelstein (2247 m),47.45722222,13.55527778
Gaishorn (2247 m),47.47000000,10.47694444
Sparafeld (2247 m),47.54944444,14.53027778
Pizzo di Gino (2245 m),46.12361111,9.14500000
Großer Pyhrgas (2244 m),47.65250000,14.39805556
Roc d'Enfer (2244 m),46.18972222,6.61194444
Krn (2244 m),46.26611111,13.65833333
Piz di Mezzodì (2240 m),46.21888889,12.03611111
Rosskofel /M Cavallo di Pontebba (2239 m),46.55055556,13.24027778
Köllenspitze (2238 m),47.49888889,10.63027778
Hochstuhl / Veliki Stol (2237 m),46.43361111,14.17472222
Monte Larone (2237 m),46.21916667,8.36277778
Latschur (2236 m),46.73833333,13.39666667
Croise Baulet (2236 m),45.89888889,6.55277778
Schafberg (2235 m),46.63694444,7.31638889
Pasubio (Cima Palon) (2232 m),45.79222222,11.17638889
Pte d'Almet (2232 m),45.98138889,6.52194444
Geierkogel (2231 m),47.39972222,14.49972222
Hoher Ifen (2230 m),47.35444444,10.10000000
Monte Messer (2230 m),46.17527778,12.45500000
Monte Lavanech (2229 m),45.95138889,10.54333333
Monte Borga (2228 m),46.29361111,12.34944444
Gumpeneck (2226 m),47.39722222,14.01472222
Großer Buchstein (2224 m),47.60888889,14.60416667
Kalški Greben (2224 m),46.33138889,14.53805556
Rappenspitze (2223 m),47.40222222,11.64583333
Sosto (2221 m),46.54833333,8.95194444
Dent d'Oche (2221 m),46.35333333,6.73111111
Hochrettelstein (2220 m),47.42472222,14.23277778
Hochkarfelderkopf (2219 m),47.51916667,13.35555556
Cima Valdritta (2218 m),45.72638889,10.84388889
Pte d'Arcalod (2217 m),45.68166667,6.22833333
Lugauer (2217 m),47.55361111,14.72277778
Kleiner Rettenstein (2216 m),47.33638889,12.34166667
Les Jumelles (2215 m),46.35194444,6.81222222
Steinbergstein (2215 m),47.34138889,12.19027778
Gößeck (2214 m),47.44805556,14.89972222
Schwarzwand (2214 m),47.00750000,13.69305556
Aineck (2210 m),47.05555556,13.63833333
Würflinghöhe (2210 m),47.00750000,13.95166667
Monte La Palazza (2210 m),46.31055556,12.35583333
Rombon (2208 m),46.36722222,13.55388889
Mont Charvin (2207 m),45.21750000,6.28500000
Hoher Trieb (2199 m),46.59694444,13.06166667
Pte de la Sambuy (2198 m),45.69166667,6.26555556
Galinakopf (2198 m),47.15166667,9.62083333
Cima di Vanerle (2198 m),46.05138889,10.28138889
Pécloz (2197 m),45.63194444,6.23055556
Hohgant (2197 m),46.78805556,7.90166667
Scheiblingstein (2197 m),47.65333333,14.42388889
Große Arnspitze (2196 m),47.39750000,11.22277778
Chrüz (2196 m),46.95500000,9.77500000
Hochschwung (2196 m),47.40722222,14.33944444
Zuc dal Bôr / Zuc del Bor (2195 m),46.44944444,13.25861111
Gartnerkofel (2195 m),46.57138889,13.30416667
Hochwipfel (2195 m),46.59444444,13.17666667
Guffert (2194 m),47.54611111,11.78916667
Cima della Laurasca (2193 m),46.05805556,8.47611111
Hochzinödl (2191 m),47.56583333,14.66638889
Stockhorn (2190 m),46.69388889,7.53750000
Hinterer Geißstein (2190 m),47.30666667,13.53861111
Blayeul (2189 m),44.24722222,6.31222222
Gros Van (2189 m),46.39638889,7.06916667
Gridone (2188 m),46.12361111,8.64805556
Ochsen (2188 m),46.69888889,7.41861111
Ameringkogel (2187 m),47.07333333,14.80805556
Monte Sernio (2187 m),46.47500000,13.13750000
Pizzocco (2187 m),46.14000000,12.00944444
Kreuzspitze (2185 m),47.52666667,10.91833333
Monte Misa (2184 m),45.90111111,10.44416667
Monte Rite (2183 m),46.38444444,12.25805556
Pizzo Stagno (2183 m),46.07722222,8.45916667
Trélod (2181 m),45.69277778,6.19638889
Monte Bondone (Cornetto) (2180 m),45.98805556,11.03138889
Wertatscha / Vrtača (2180 m),46.43972222,14.21250000
Lüschgrat (2178 m),46.70166667,9.34472222
Grignetta (2177 m),45.92166667,9.39027778
Pte d'entre Deux Pertuis (2176 m),46.23416667,6.73111111
Signal de l'Homme (2176 m),45.06694444,6.08555556
Bulacia / Puflatsch (2174 m),46.56388889,11.61500000
Hexenturm (2172 m),47.64583333,14.48111111
Goldachnock (2171 m),47.03472222,14.05750000
Monte Crot (2169 m),46.42722222,12.09972222
Monte Chiarescons (2168 m),46.34777778,12.62638889
Dobratsch (2166 m),46.60333333,13.67111111
Col Rosa (2166 m),46.58611111,12.09750000
Eisenerzer Reichenstein (2165 m),47.50250000,14.93444444
Gehrenspitze (2163 m),47.50027778,10.65527778
Geierköpfe (2161 m),47.51972222,10.87500000
Monte Massone (2161 m),45.94694444,8.33805556
Pic de Gleize (2161 m),44.63444444,6.04388889
Zuccone Campelli (2159 m),45.95333333,9.51694444
Monte Zeda (2156 m),46.04555556,8.53527778
Dosso della Torta (2156 m),45.96666667,10.76388889
Frudiger (2153 m),46.96888889,10.57944444
Monte Padrio (2153 m),46.18666667,10.22750000
Hochmatt (2152 m),46.57583333,7.22000000
Becco di Filadonna (2150 m),45.96361111,11.19305556
Cresta Le Coraie (2149 m),46.20972222,12.07750000
Pizzo Camino (2148 m),45.97750000,8.23444444
Wöllaner Nock (2145 m),46.77666667,13.82972222
Mittagskogel / Kepa (2143 m),46.50666667,13.95277778
Monte Zermula (2143 m),46.56138889,13.15138889
Goldeck (2142 m),46.75861111,13.45944444
Großer Speikkogel (2140 m),46.78750000,14.97166667
Gstoder (2140 m),47.14250000,13.99250000
Hochobir / Ojstrc (2139 m),46.50583333,14.48777778
Kammspitz (2139 m),47.47611111,13.88500000
Strimskogel (2139 m),47.31194444,13.47083333
Koschutnikturm /Košutnikov turn (2136 m),46.44611111,14.41055556
Dôme de Barrot (2136 m),44.03694444,6.91722222
Cime de Marta / Cima Marta (2135 m),44.01833333,7.65694444
Monte Colli (2135 m),46.03194444,10.20138889
Glatthorn (2134 m),47.26527778,9.87972222
Monte Serva (2133 m),46.20027778,12.23277778
Storžič (2132 m),46.35000000,14.40527778
Monte Birrone (2131 m),44.54250000,7.25222222
Pilatus (Tomlishorn) (2128 m),46.97388889,8.24111111
Elm (2128 m),47.67361111,13.96305556
Kordeschkopf / Kordeževa glava (2126 m),46.50000000,14.78055556
Jerebica (2126 m),46.39805556,13.56500000
Paganella (Cima Roda) (2124 m),46.14333333,11.03750000
Kuhgrat (2123 m),47.16666667,9.56083333
Montagne du Carton (2123 m),44.18138889,6.46083333
Ebenstein (2123 m),47.60583333,15.02833333
Zeiritzkampel (2120 m),47.49138889,14.72611111
Monte Tinisa (2120 m),46.41361111,12.71861111
Spitzegel (2119 m),46.65500000,13.41055556
Wildseeloder (2119 m),47.43194444,12.53194444
Hundstein (2117 m),47.33805556,12.91138889
Roen (2116 m),46.36055556,11.19194444
Almkogel (2116 m),47.61944444,14.09305556
Gsuchmauer (2116 m),47.54888889,14.66750000
Les Monges (2115 m),44.26305556,6.19472222
Montagne de Cordœil (2114 m),44.06833333,6.53000000
Pte de Chalune (2113 m),46.18027778,6.58333333
Sommet de Clot Ginoux (2112 m),44.29638889,6.21277778
Le Chamossaire (2112 m),46.32666667,7.06138889
Mirnock (2110 m),46.75888889,13.71555556
Trentski Pelc (2109 m),46.38583333,13.70944444
Millstätter Alpe (P 2108) (2108 m),46.85722222,13.57833333
Tête de Comagne (2106 m),45.74500000,7.72194444
Mondscheinspitze (2106 m),47.46666667,11.61361111
Les Cluots (2106 m),44.04694444,7.00472222
Schluchberg (2106 m),46.86666667,8.33388889
Hochkogel (2105 m),47.53888889,14.81527778
Schopfenspitz / Gros Brun (2104 m),46.62250000,7.25055556
Schönberg (2104 m),47.13027778,9.59305556
Mont Chalancha (2102 m),44.03500000,7.21277778
Schafreuter (2102 m),47.50916667,11.48750000
Pizzo Proman (2099 m),46.02416667,8.39472222
Zwölferkogel (2099 m),47.70944444,13.95250000
Simmering (2096 m),47.27805556,10.86694444
Himmeleck (2096 m),47.42666667,14.60305556
Damülser Mittagsspitze (2095 m),47.31027778,9.88388889
Schönberg / Wildenkogel (2093 m),47.71250000,13.79361111
Mont Chauffé (2093 m),46.30916667,6.76055556
Schrattenfluh (Hengst) (2092 m),46.83416667,7.95777778
Schatzbichl (2090 m),46.72416667,12.91194444
Il Palone (2090 m),46.02694444,11.05861111
Pte d'Angolon (2090 m),46.13805556,6.73083333
Diedamskopf (2090 m),47.34638889,10.02555556
Itonskopf (2089 m),47.11611111,9.93333333
Jôf di Miezegnot (2087 m),46.47666667,13.45333333
Pic Grillon (2087 m),44.75138889,5.91777778
Krottenkopf (2086 m),47.54500000,11.19333333
Montagne Durbonas (2086 m),44.61111111,5.75944444
Mont de l'Arpille (2085 m),46.07722222,7.00666667
Seebergspitze (2085 m),47.46611111,11.67972222
Mont Aig (2085 m),44.84194444,5.55250000
Monte Zelo (2083 m),46.26333333,12.09250000
Zadnjiški Ozebnik (2083 m),46.36944444,13.78222222
Krofička (2083 m),46.37444444,14.64583333
Chamechaude (2082 m),45.28805556,5.79000000
Hochplatte (2082 m),47.55222222,10.84250000
Trenchtling (Hochturm) (2081 m),47.53444444,15.00805556
Breithorn (2081 m),47.21138889,9.91416667
Monte Altissimo di Nago (2079 m),45.81027778,10.88888889
Ladinger Spitz (2079 m),46.85333333,14.65083333
Rinderberg (2079 m),46.50527778,7.35694444
Turnen (2079 m),46.62777778,7.49250000
Vorderunnütz (2078 m),47.51472222,11.73888889
Klosterwappen (2076 m),47.76722222,15.80500000
Cima del Cacciatore / Kamniti Lovec (2071 m),46.46472222,13.52805556
Stadelstein (2070 m),47.48972222,14.85694444
Monte Coppolo (2069 m),46.08277778,11.71083333
Hirscheck (2068 m),47.62750000,14.12305556
Monte Resettum (2067 m),46.23972222,12.57722222
Col Gentile (2067 m),46.46611111,12.80555556
Padauner Kogel (2066 m),47.04277778,11.50750000
Dosso Alto (2065 m),45.81333333,10.41694444
Creta Grauzaria (2065 m),46.46750000,13.16250000
Großer Woising (2064 m),47.71611111,13.90388889
Chateau Lebrun (2064 m),44.80222222,6.53000000
Burgfeldstand (2063 m),46.72222222,7.79472222
Dent de Cons (2062 m),45.72972222,6.35166667
Raduha (2062 m),46.40972222,14.73833333
Dent de Crolles (2062 m),45.30833333,5.85694444
Monte Dosaip (2062 m),46.28388889,12.63694444
Monte Agaro (2062 m),46.09361111,11.65777778
Pic Melette (2062 m),44.62694444,6.01472222
Begunjščica (2060 m),46.42138889,14.22916667
Monte Stivo (2059 m),45.92055556,10.96361111
Monte Toff (2058 m),46.10666667,10.78833333
Oisternig / Ojstrnik (2052 m),46.56555556,13.50000000
Mont Jocou (2051 m),44.72416667,5.64750000
Sigriswiler Rothorn (2051 m),46.73055556,7.77055556
Mont Lachat de Chatillon (2050 m),45.95972222,6.47666667
Roc Cornafion (2049 m),45.06333333,5.60250000
Stoderzinken (2048 m),47.45944444,13.82888889
Säuling (2047 m),47.53500000,10.75583333
Hundsrügg (2047 m),46.55666667,7.30527778
Mont Colombier (2045 m),45.64416667,6.11972222
Spielberghorn (2044 m),47.43222222,12.63277778
Monte Barone (2044 m),45.73500000,8.15500000
Kanisfluh (Holenke) (2044 m),47.33166667,9.92694444
Güpfi (2043 m),46.79611111,8.19527778
Rochers de Naye (2042 m),46.43194444,6.97611111
Pte de Bellevue (2042 m),46.25750000,6.88750000
Le Glandasse (Pié Ferré) (2041 m),44.73722222,5.47138889
Fürstein (2040 m),46.89555556,8.06972222
Saldeiner Spitze (2036 m),47.39888889,10.53222222
Leobner (2036 m),47.49416667,14.65000000
Tamischbachturm (2035 m),47.61472222,14.69916667
Monte Curie (2035 m),46.59555556,12.61361111
Griesmauerkogel (2034 m),47.55111111,14.98361111
Tête Grosse (2032 m),44.33138889,6.27388889
Gamsfeld (2027 m),47.62305556,13.48111111
Grand Som (2026 m),45.37111111,5.81305556
Fleischbank (2026 m),47.47888889,11.51944444
Pte d'Aveneyre (2026 m),46.41722222,7.00472222
Raut (2025 m),46.22222222,12.64944444
Kosiak / Geißberg (2024 m),46.45305556,14.18166667
Mont Lachat (2023 m),45.92722222,6.35111111
Schreckenspitze (2022 m),47.50000000,11.64944444
Monte Alben (2019 m),45.86222222,9.78194444
Céüse (2016 m),44.50888889,5.96194444
Monte Verena (2015 m),45.93111111,11.41361111
Dent de Lys (2014 m),46.50777778,7.00305556
Montagne de l'Ubac (2010 m),44.26111111,6.41388889
Bäderhorn (2009 m),46.61333333,7.32750000
Heukuppe (2007 m),47.68944444,15.68777778
