name,altitude,latitude,longitude,view_possible
Schönfeldspitze ,2653.0,47.45805556,12.9375,False
Tullen ,2653.0,46.65361111,11.775,False
Männliflue ,2652.0,46.55138889,7.54638889,False
Hohes Licht ,2651.0,47.28027778,10.27611111,False
Pta Marguareis ,2650.0,44.17388889,7.68444444,True
Le Chenaillet ,2650.0,44.90222222,6.74055556,False
Braunarlspitze ,2649.0,47.22944444,10.06444444,False
Averau ,2649.0,46.50083333,12.03694444,False
Jalovec ,2645.0,46.42166667,13.67972222,False
Crête des Crousas ,2645.0,44.72305556,6.66055556,True
Zimba ,2643.0,47.09138889,9.78888889,False
Heiterwand ,2639.0,47.31444444,10.73444444,False
Hocheck ,2638.0,47.23611111,13.72416667,False
Kleiner Solstein ,2637.0,47.3025,11.32444444,False
Birnhorn ,2634.0,47.47472222,12.73388889,False
Crêt du Rey ,2633.0,45.60138889,6.59944444,True
Urbeleskarspitze ,2632.0,47.33666667,10.46861111,False
Großstein ,2632.0,47.23777778,10.49444444,False
Rüfispitze ,2632.0,47.19111111,10.18222222,False
Monte Mongioie ,2630.0,44.175,7.78555556,False
Munt Buffalora ,2630.0,46.62694444,10.25,False
Ultner Hochwart ,2627.0,46.51166667,10.99972222,False
Blutspitze / Steinkarspitze ,2626.0,47.24972222,13.68583333,False
Monte Pradella ,2626.0,45.99222222,9.85055556,False
Cima d'Auta Orientale ,2624.0,46.40055556,11.88611111,False
Valschavielberge ,2624.0,47.00944444,10.12666667,False
Le Rissiou ,2622.0,45.18361111,6.06805556,True
Greifenberg ,2618.0,47.28916667,13.78972222,False
Monte Stelle delle Sute ,2616.0,46.21083333,11.53333333,False
Grande Balmaz ,2616.0,45.89333333,6.49666667,True
Piz Cavradi ,2614.0,46.6325,8.69555556,False
Pizzo dell'Alpe Gelato ,2613.0,46.24972222,8.44416667,False
Le Gros Têt ,2613.0,45.07527778,6.23972222,False
Cima Bianca ,2612.0,46.38777778,8.8125,False
Monte le Stelière ,2612.0,44.26583333,7.10722222,False
Foostock / Ruchen ,2611.0,46.95666667,9.24472222,False
Monte Legnone ,2609.0,46.09472222,9.41472222,False
Sommet d'Assan ,2609.0,44.68555556,6.73611111,False
Mittlere Jägerkarspitze ,2608.0,47.35361111,11.37583333,False
Hochkalter ,2607.0,47.56944444,12.86666667,False
Cima del Rouss ,2604.0,44.32111111,7.0,False
Campanile Ciastelin ,2602.0,46.51083333,12.37722222,False
Becco di Mezzodì ,2602.0,46.46666667,12.11444444,False
Schafseitenspitze ,2602.0,47.10277778,11.55444444,False
Razor ,2601.0,46.41194444,13.79194444,False
Monte Cabianca ,2601.0,46.01,9.86694444,False
Monte Mars ,2600.0,45.63333333,7.91527778,True
Silberpfennig ,2600.0,47.08916667,13.04166667,False
Großer Knallstein ,2599.0,47.32,13.97694444,False
Vorder Grauspitz ,2599.0,47.05277778,9.58111111,False
Biberkopf ,2599.0,47.27055556,10.23277778,False
Le Catogne ,2598.0,46.05416667,7.11083333,True
Zellinkopf ,2597.0,46.89416667,12.95138889,False
Großer Hundstod ,2594.0,47.5125,12.88666667,False
Roc du Bécoin ,2594.0,45.49277778,6.66388889,True
Gametzalpenkopf ,2594.0,46.68916667,12.10888889,False
Pizzo Paglia ,2593.0,46.23166667,9.21916667,False
Monte Forno / Gorio ,2593.0,46.29527778,8.32361111,False
Hochvogel ,2592.0,47.37972222,10.43694444,False
Zwölferspitz ,2592.0,46.66166667,12.72833333,False
Eggenkofel ,2591.0,46.73861111,12.67805556,False
Rupprechtseck ,2591.0,47.23944444,14.00138889,False
Kanin ,2587.0,46.36,13.43833333,False
Monte Terza Grande ,2586.0,46.52694444,12.62138889,False
Monte Cridola ,2581.0,46.42638889,12.48666667,False
Hochspitz / M. Vancomun ,2581.0,46.65722222,12.66861111,False
Ruitelspitze ,2580.0,47.25555556,10.44611111,False
Mont Triboulet ,2578.0,44.20611111,6.86583333,False
Türchlwand ,2577.0,47.15083333,13.0325,False
Plose (Große Gabler) ,2576.0,46.68972222,11.76305556,False
Stätzerhorn ,2575.0,46.75583333,9.51222222,False
Cima delle Buse ,2574.0,46.18611111,11.49805556,False
Pfannenstock ,2573.0,46.96166667,8.91138889,False
Westlicher Johanneskopf ,2573.0,47.21027778,10.0225,False
Torrione dei Longerin ,2571.0,46.62916667,12.56138889,False
Setsas ,2571.0,46.51944444,11.9575,False
Kanjavec ,2569.0,46.36027778,13.80972222,False
Tête du Collier ,2567.0,44.71722222,5.96416667,False
Maurerkopf ,2567.0,46.71277778,12.03388889,False
Schiara ,2565.0,46.23,12.18222222,False
Hinter Planitzer ,2562.0,47.21777778,12.63694444,False
Grand Galbert ,2561.0,45.09055556,5.95972222,True
Grintovec ,2558.0,46.35694444,14.53611111,False
Kreuzjoch ,2558.0,47.25138889,11.98277778,False
Monte Bo ,2556.0,45.71416667,7.99888889,True
Wolayer Seekopf / Monte Capolago ,2554.0,46.60611111,12.86083333,False
Pizzo Tre Signori ,2554.0,46.01194444,9.52833333,False
Modeon del Buinz ,2554.0,46.41666667,13.47111111,False
Namloser Wetterspitze ,2553.0,47.32305556,10.64166667,False
Kirchlispitzen ,2552.0,47.03888889,9.76944444,False
Tàmer Piccolo ,2550.0,46.31055556,12.12194444,False
Concarena (Cima della Bacchetta) ,2549.0,46.01083333,10.28,False
Monte Brentoni ,2548.0,46.51277778,12.56583333,False
Le Tarent ,2548.0,46.38222222,7.1475,True
Monfalcon di Montanaia ,2548.0,46.40444444,12.48611111,False
Sass de Mura ,2547.0,46.16361111,11.92527778,False
Rosso di Ribia ,2547.0,46.26111111,8.52972222,False
Prisojnik ,2547.0,46.42527778,13.77,False
Hochnissl ,2547.0,47.36722222,11.61805556,False
Les Aig.ttes ,2547.0,45.18388889,6.125,True
Crest / Monte Cresto ,2546.0,45.68083333,7.91,True
L'Aig. Rouge ,2545.0,45.04611111,6.64444444,False
Predigstuhl ,2543.0,47.26194444,13.91138889,False
Monte Talvena ,2542.0,46.26611111,12.15583333,False
Giferspitz ,2542.0,46.45111111,7.35333333,False
Mohnenfluh ,2542.0,47.23222222,10.10222222,False
Pöngertlekopf & Pfaffeneck  ,2539.0,47.17416667,10.03444444,False
Östliche Karwendelspitze ,2537.0,47.445,11.42194444,False
Pizzo Cavregasco ,2535.0,46.23944444,9.27638889,False
Glogghüs ,2534.0,46.76055556,8.2625,False
Hochwang ,2534.0,46.87416667,9.63305556,False
Pte de Comborsier ,2534.0,45.61027778,6.51555556,True
Großer Widderstein ,2533.0,47.28472222,10.12916667,False
Cima Quarazza ,2530.0,46.12972222,11.57,False
Cima Coltorondo ,2530.0,46.25583333,11.63805556,False
Gurpitscheck ,2526.0,47.21083333,13.61472222,False
Gamskofel ,2526.0,46.63083333,12.90083333,False
Mont Joly ,2525.0,45.82611111,6.69305556,True
Magerrain ,2524.0,47.03305556,9.22,False
Hocheisspitze ,2523.0,47.54694444,12.84333333,False
Hoher Göll ,2522.0,47.59416667,13.06777778,False
Presolana ,2521.0,45.95666667,10.05527778,True
Monte delle Scale ,2521.0,46.5025,10.32666667,False
Tschuggen ,2521.0,46.60027778,7.94972222,False
Hochjoch ,2520.0,47.06611111,9.98805556,False
Dreispitz ,2520.0,46.59277778,7.75972222,False
Steinwand / Creta Verde ,2520.0,46.64277778,12.79222222,False
Cima di Bri ,2520.0,46.30527778,8.88416667,False
Monte Seleron ,2519.0,46.1,9.72888889,False
Großer Priel ,2515.0,47.71694444,14.06333333,False
Chaiserstock ,2515.0,46.92833333,8.72861111,False
Cima Busa Alta ,2513.0,46.24972222,11.60944444,False
Glanderspitze ,2512.0,47.14833333,10.66166667,False
Pizzo Arera ,2512.0,45.93472222,9.81583333,True
Pizzo Alto ,2512.0,46.0775,9.45666667,False
Großes Ochsenhorn ,2511.0,47.53833333,12.66083333,False
Villanderer Berg ,2509.0,46.65861111,11.41888889,False
Mitterhorn ,2506.0,47.54944444,12.62861111,False
Dormillouse ,2505.0,44.40972222,6.38694444,False
Breithorn ,2504.0,47.45694444,12.90277778,False
Cima di Pape / Cima di Sanson ,2503.0,46.33444444,11.92805556,False
Piz Ledu ,2503.0,46.2325,9.32166667,False
Säntis ,2502.0,47.24944444,9.34333333,False
Großer Pleißlingkeil ,2501.0,47.22722222,13.49138889,False
Marchkopf ,2499.0,47.25111111,11.80611111,False
Castello di Moschesin ,2499.0,46.29722222,12.13277778,False
Monte Croce ,2496.0,46.16944444,11.39222222,False
Mittlere Kreuzspitze ,2496.0,47.33611111,10.59277778,False
Les Grands Moulins ,2495.0,45.40722222,6.19833333,True
Wannig ,2493.0,47.33694444,10.86222222,False
Pizzo Camino ,2491.0,45.98166667,10.1775,False
Fulen ,2491.0,46.91861111,8.71472222,False
Viezzena ,2490.0,46.3375,11.67555556,False
Zanggen / Pala di Santa ,2488.0,46.34583333,11.51194444,False
Creton di Clap Grant  ,2487.0,46.52916667,12.67055556,False
Cima di Pinadee ,2486.0,46.51333333,8.97694444,False
Grand Arc ,2484.0,45.56666667,6.36472222,True
Étale (mountain) ,2483.0,45.85,6.44777778,True
Monte Bertrand ,2483.0,44.11777778,7.67527778,False
Rammelstein ,2483.0,46.83444444,12.05305556,False
Hochkarspitze ,2482.0,47.4475,11.35055556,False
Rauchberg ,2480.0,47.30416667,10.75888889,False
Monte Pramaggiore ,2478.0,46.365,12.55333333,False
Monte Ziolera ,2478.0,46.17194444,11.455,False
Spillgerte ,2476.0,46.53666667,7.44666667,True
Rettelkirchspitze ,2475.0,47.25972222,14.12777778,False
Bivare / Monte Bìvera ,2474.0,46.44138889,12.64194444,False
Greim ,2474.0,47.24777778,14.15166667,False
Monte Rinaldo ,2473.0,46.59888889,12.65805556,False
Pierre Avoi ,2473.0,46.11805556,7.20027778,False
Špik ,2473.0,46.44861111,13.81444444,False
Rappenspitze ,2472.0,47.23666667,10.1975,False
Col Nudo ,2471.0,46.2275,12.40277778,False
Loreakopf ,2471.0,47.35416667,10.77166667,False
Cime de l'Aspre ,2471.0,44.17555556,6.80972222,False
Lungauer Kalkspitze ,2471.0,47.27222222,13.62527778,False
Ochsenkopf  ,2470.0,47.27527778,12.07888889,False
Salzachgeier  ,2470.0,47.29361111,12.10361111,False
Sasso di Bosconero ,2468.0,46.33638889,12.26861111,False
Cima Scanaiol ,2467.0,46.215,11.76583333,False
Gamskarkogel ,2467.0,47.16111111,13.15861111,False
Hauts-Forts ,2466.0,46.16861111,6.7775,True
Pizzo la Scheggia ,2466.0,46.18416667,8.41527778,False
Creta Forata ,2462.0,46.5425,12.73583333,False
Silberspitze ,2461.0,47.18416667,10.57277778,False
Mont Mirantin ,2460.0,45.68416667,6.49944444,True
Pte de la Grande Journée ,2460.0,45.6675,6.50111111,True
Rauchkofel ,2460.0,46.61944444,12.88333333,False
Cima dei Lasteri ,2459.0,46.17694444,10.94833333,False
Große Bischofsmütze ,2458.0,47.49388889,13.51111111,False
Gummfluh ,2458.0,46.44055556,7.195,True
Sonnjoch ,2457.0,47.41222222,11.605,False
Hohniesen ,2454.0,46.57722222,7.58333333,False
Rumer Spitze ,2454.0,47.32027778,11.42583333,False
Rocher Rond ,2453.0,44.6975,5.82944444,False
Gamsjoch ,2452.0,47.41833333,11.54888889,False
Monte Bussaia ,2451.0,44.21805556,7.46805556,True
Pomagagnon ,2450.0,46.57388889,12.14027778,False
Cima Cadi ,2449.0,46.22361111,10.29444444,False
Großer Bösenstein ,2448.0,47.44333333,14.40444444,False
Spitzmauer ,2446.0,47.69527778,14.06222222,False
Monte Spondone ,2445.0,45.98055556,9.79472222,True
Kröndlhorn ,2444.0,47.29888889,12.16472222,False
Monte Siera ,2443.0,46.54916667,12.71083333,False
Eisenhut ,2441.0,46.95194444,13.92888889,False
Mürtschenstock ,2441.0,47.07,9.14416667,False
Großer Rosennock ,2440.0,46.8775,13.7125,False
Schwarzhorn ,2439.0,46.33472222,11.45472222,False
Pte Blanche ,2438.0,45.99944444,6.45972222,True
Gufelstock ,2436.0,47.025,9.14666667,False
Kraxenkogel ,2436.0,47.25388889,13.35722222,False
Altmann ,2435.0,47.23944444,9.37166667,False
Laugenspitze ,2434.0,46.53472222,11.08611111,False
Seehorn ,2434.0,46.1825,8.11555556,False
Deneck ,2433.0,47.29111111,14.05,False
Cornettes de Bise ,2432.0,46.3325,6.78472222,True
Mont de Grange ,2432.0,46.2625,6.78083333,True
Raz de Bec ,2431.0,44.66805556,5.98805556,False
L'Ouillon ,2431.0,45.24,6.215,True
Monte Azzarini ,2431.0,46.05972222,9.6425,False
Raucheck ,2430.0,47.49916667,13.22666667,False
Laliderer Falk ,2427.0,47.435,11.51916667,False
Monte Ferrante ,2427.0,45.97472222,10.02861111,False
Sforniòi di Mezzo ,2425.0,46.34861111,12.26722222,False
Großer Galtenberg ,2424.0,47.33666667,11.97638889,False
Col della Croce ,2423.0,46.16527778,11.63861111,False
Oberwölzer Schoberspitze ,2423.0,47.28916667,14.16111111,False
L'Argentine ,2422.0,46.27333333,7.13083333,True
Monte Cimon ,2422.0,46.55138889,12.76305556,False
Cima di Capezzone ,2421.0,45.945,8.20888889,False
Geierhaupt ,2417.0,47.37472222,14.63638889,False
Monte Alto di Pelsa ,2417.0,46.35583333,11.99972222,False
Ehrwalder Sonnenspitze ,2417.0,47.3675,10.92194444,False
Pizzo Erra ,2417.0,46.44111111,8.89083333,False
Karhorn ,2416.0,47.24805556,10.15111111,False
Hochreichart ,2416.0,47.36333333,14.68194444,False
Hoh Brisen ,2413.0,46.8975,8.46583333,False
Crodon di Tiarfin ,2413.0,46.46583333,12.59166667,False
Schafberg ,2413.0,47.16916667,9.95138889,False
Sassolungo di Cibiana ,2413.0,46.35888889,12.28277778,False
Bleikogel ,2411.0,47.51416667,13.29833333,False
Grignone ,2409.0,45.95333333,9.3875,True
Cima di Pramper  ,2409.0,46.29666667,12.16694444,False
Mont Charvin ,2409.0,45.8025,6.42,True
Kilnprein ,2408.0,46.98527778,13.84277778,False
Monte Pezza ,2408.0,46.40583333,11.92055556,False
Sasso Bianco ,2407.0,46.4125,11.95944444,False
Zirmebenjoch ,2407.0,47.29388889,10.53833333,False
Monte San Lucano ,2406.0,46.31083333,11.96,False
Erlspitze ,2405.0,47.32,11.28555556,False
Cresta di Enghe ,2405.0,46.52083333,12.63444444,False
Saile ,2404.0,47.19194444,11.32527778,False
Bric Costa Rossa ,2403.0,44.25083333,7.6,False
Zitterklapfen ,2403.0,47.26805556,9.97111111,False
Lopa ,2402.0,46.37027778,13.49416667,False
Fundelkopf ,2401.0,47.11,9.67638889,False
Monte Susino ,2397.0,45.99055556,10.18666667,False
Seckauer Zinken ,2397.0,47.33916667,14.73611111,False
Hochkünzelspitze ,2397.0,47.27194444,10.03027778,False
Cima d'Oltro ,2397.0,46.22055556,11.90694444,False
Zirbitzkogel ,2396.0,47.06361111,14.56722222,False
Veliko Špičje ,2396.0,46.34361111,13.76666667,False
Cima di Sette Selle / Sasso Rotto ,2396.0,46.12833333,11.39833333,False
Planjava ,2394.0,46.35666667,14.61,False
Croda di Mezzodi ,2394.0,46.53277778,12.57777778,False
Montagne de Boules ,2391.0,44.17388889,6.50055556,False
Kampspitze ,2390.0,47.29388889,13.64277778,False
Vanil Noir ,2389.0,46.52861111,7.14833333,True
Le Tabor ,2389.0,44.97722222,5.85583333,False
Großer Hochkasten ,2389.0,47.67361111,14.0475,False
Warscheneck ,2388.0,47.6525,14.24138889,False
Elferkopf ,2387.0,47.30222222,10.17777778,False
Gamskögel ,2386.0,47.36583333,14.54833333,False
Gamsberg ,2385.0,47.13555556,9.37611111,False
Roc de Garnesier ,2383.0,44.66055556,5.7925,False
Rudiger ,2382.0,47.32916667,10.70166667,False
Monte Cimone ,2379.0,46.42361111,13.38527778,False
Monte Ponteranica ,2378.0,46.02916667,9.59555556,False
Gartnerwand ,2377.0,47.385,10.82111111,False
Knittelkarspitze ,2376.0,47.37555556,10.65111111,False
Vilan ,2376.0,47.01277778,9.60305556,False
Pizzo di Campel ,2376.0,46.33194444,9.26166667,False
Hochweberspitze ,2375.0,47.30888889,14.20055556,False
Reither Spitze ,2374.0,47.32305556,11.23611111,False
La Croix de Cassini ,2373.0,45.07333333,6.13416667,True
Plenge ,2373.0,46.6525,12.90027778,False
Reißkofel ,2371.0,46.68583333,13.14722222,False
Tschirgant ,2370.0,47.24166667,10.79638889,False
Hohe Pressing ,2370.0,46.93777778,13.69222222,False
Hochtor ,2369.0,47.56166667,14.63277778,False
Monte Pegherolo ,2369.0,46.02472222,9.71361111,False
Gehrenspitze ,2367.0,47.38666667,11.135,False
Großer Rettenstein ,2366.0,47.33277778,12.29694444,False
Croda de R'Ancona ,2366.0,46.61416667,12.11777778,False
Geißstein ,2363.0,47.3375,12.49555556,False
Pusterwalder Hohenwart ,2363.0,47.32888889,14.23638889,False
Niesen ,2362.0,46.64611111,7.6525,False
Wistätthorn ,2362.0,46.45416667,7.38638889,True
Cima Brica ,2362.0,46.38027778,12.53361111,False
Großes Teufelshorn ,2361.0,47.48916667,13.03611111,False
Poncione Piancascia ,2360.0,46.29861111,8.73361111,False
Vigna Soliva ,2356.0,46.00694444,9.98694444,False
Großer Rosszahn ,2356.0,47.38722222,10.46888889,False
Grimming ,2351.0,47.52055556,14.01694444,False
La Tournette ,2351.0,45.82722222,6.28638889,True
Brienzer Rothorn ,2350.0,46.78722222,8.04694444,True
Wittenberghorn ,2350.0,46.41611111,7.21,True
Seekarspitze ,2350.0,47.27277778,13.54388889,False
Kahlersberg ,2350.0,47.53138889,13.03222222,False
Cima di Canogia ,2350.0,46.20805556,8.41361111,False
Bavški Grintavec ,2347.0,46.36888889,13.67083333,False
Pletzen ,2345.0,47.33305556,14.61722222,False
Cimon del Teverone ,2345.0,46.20916667,12.40277778,False
Ellmauer Halt ,2344.0,47.56222222,12.30305556,False
Kellerjoch (Kreuzjoch) ,2344.0,47.31888889,11.77083333,False
Steinfeldspitze ,2344.0,47.26611111,13.45194444,False
Monte Chétif ,2343.0,45.79972222,6.94888889,True
Briceljk ,2343.0,46.39472222,13.63194444,False
Grand Veymont ,2341.0,44.87,5.52666667,True
Thaneller ,2341.0,47.42638889,10.72472222,False
Crève Tête ,2341.0,45.45111111,6.46777778,True
Wasserbergfirst ,2341.0,46.93944444,8.78916667,False
Elsighore ,2341.0,46.53472222,7.63972222,False
Daniel ,2340.0,47.43277778,10.88027778,False
Pied Moutet ,2339.0,45.00722222,6.09611111,True
Aserlespitze ,2337.0,47.34055556,10.7575,False
Großer Grießstein ,2337.0,47.39083333,14.54,False
Cima Dodici ,2336.0,45.9975,11.46805556,False
Hochmölbing ,2336.0,47.63416667,14.17805556,False
Monte Pavione ,2335.0,46.10472222,11.82111111,False
Pizzo del Moro ,2335.0,45.93027778,8.12472222,False
Monte Mucrone ,2335.0,45.62027778,7.94472222,True
Monte Terza Piccola ,2334.0,46.56,12.62472222,False
Rinsennock ,2334.0,46.90888889,13.85138889,False
Gailtaler Polinik ,2332.0,46.62722222,12.98222222,False
Maurerberg ,2332.0,46.70416667,11.82138889,False
Tour d'Aï ,2331.0,46.37222222,7.00194444,True
Klomnock ,2331.0,46.88083333,13.78805556,False
Ackerlspitze ,2329.0,47.55916667,12.3475,False
Bernkogel ,2325.0,47.24861111,13.04333333,False
Monte Piana ,2324.0,46.61527778,12.2425,False
Cavallazza ,2324.0,46.27888889,11.77638889,False
Cornaget ,2323.0,46.31194444,12.58444444,False
Montagne du Cheval Blanc ,2323.0,44.12722222,6.42416667,False
Pte Noire de Pormenaz ,2323.0,45.95888889,6.80138889,True
Cima del Fop ,2322.0,45.93305556,9.86388889,True
Pizzo Cramalina ,2322.0,46.25527778,8.62388889,False
Seehorn ,2321.0,47.51666667,12.85305556,False
Creta di Mimoias ,2320.0,46.51055556,12.62472222,False
Golzentipp ,2317.0,46.73444444,12.60388889,False
Weißhorn  ,2317.0,46.35361111,11.44472222,False
Marmontana ,2316.0,46.17194444,9.17027778,False
Großhansl ,2315.0,47.31861111,14.26583333,False
Nabois Grande ,2313.0,46.43916667,13.48833333,False
Monte Turlon ,2312.0,46.32194444,12.50527778,False
Cima dei Vieres ,2310.0,46.30972222,12.48472222,False
Großer Beil ,2309.0,47.34138889,12.02722222,False
Hinterrugg ,2306.0,47.15361111,9.30472222,False
Caserine Alte ,2306.0,46.31472222,12.63166667,False
Schaufelspitze ,2306.0,47.42305556,11.60777778,False
Monte Civrari ,2302.0,45.19194444,7.32722222,False
Monte Togano (m),2301.0,46.08972222,8.39416667,False
Cima di Menna ,2300.0,45.92972222,9.76,True
Hochiss ,2299.0,47.45833333,11.765,False
Bruderkogel ,2299.0,47.38777778,14.42222222,False
Steinkogel ,2299.0,47.29861111,12.23638889,False
Mutteristock ,2294.0,47.04833333,8.94305556,False
Lastìa de Framónt ,2294.0,46.31416667,12.03527778,False
Höllwand ,2287.0,47.2825,13.16388889,False
Lumkofel ,2287.0,46.72111111,12.84222222,False
Stadelhorn ,2286.0,47.59277778,12.79583333,False
Montagne de Coste Longue ,2286.0,44.13388889,6.48527778,False
Ochsenkopf ,2286.0,47.11472222,9.62472222,False
Grande Moucherolle ,2284.0,45.00555556,5.56583333,True
Rautispitz ,2283.0,47.07111111,9.02833333,False
Druesberg ,2282.0,47.00416667,8.83361111,False
Trogkofel / Creta di Aip ,2280.0,46.57055556,13.21694444,False
Großer Daumen ,2280.0,47.44138889,10.37555556,False
Brisi ,2279.0,47.15333333,9.27666667,False
Rauer Knöll ,2278.0,47.38694444,11.62333333,False
Hochschwab ,2277.0,47.61833333,15.14222222,False
Jauken (Torkofel) ,2276.0,46.70194444,13.07666667,False
Kronplatz (Spitzhörnle) ,2275.0,46.73888889,11.95805556,False
Leilachspitze ,2274.0,47.43861111,10.54611111,False
Tosc ,2273.0,46.35666667,13.86833333,False
Rotgschirr ,2270.0,47.70166667,13.99638889,False
Monte Chiadin ,2269.0,46.59722222,12.73833333,False
Monte Vacalizza ,2266.0,46.305,12.47666667,False
Hochschottwies ,2262.0,47.51416667,13.12472222,False
Cima Carega ,2259.0,45.72416667,11.13,False
Höfats ,2259.0,47.36694444,10.34972222,False
Croix de Rougny ,2259.0,44.85916667,5.99944444,False
Soiernspitze ,2257.0,47.48166667,11.3575,False
Monte Cadria ,2254.0,45.93861111,10.69805556,False
Dent de Savigny ,2252.0,46.54972222,7.22666667,True
Hirschkopf ,2252.0,47.2325,12.9425,False
Admonter Reichenstein ,2251.0,47.54916667,14.54416667,False
Cimon del Cavallo ,2251.0,46.13333333,12.49638889,False
Pta Setteventi ,2250.0,45.86027778,10.39277778,False
Morgenberghorn ,2249.0,46.62222222,7.79361111,False
Hochkogel ,2249.0,47.32833333,12.61694444,False
Rötelstein ,2247.0,47.45722222,13.55527778,False
Gaishorn ,2247.0,47.47,10.47694444,False
Sparafeld ,2247.0,47.54944444,14.53027778,False
Pizzo di Gino ,2245.0,46.12361111,9.145,False
Großer Pyhrgas ,2244.0,47.6525,14.39805556,False
Roc d'Enfer ,2244.0,46.18972222,6.61194444,True
Krn ,2244.0,46.26611111,13.65833333,False
Piz di Mezzodì ,2240.0,46.21888889,12.03611111,False
Rosskofel /M Cavallo di Pontebba ,2239.0,46.55055556,13.24027778,False
Köllenspitze ,2238.0,47.49888889,10.63027778,False
Hochstuhl / Veliki Stol ,2237.0,46.43361111,14.17472222,False
Monte Larone ,2237.0,46.21916667,8.36277778,False
Latschur ,2236.0,46.73833333,13.39666667,False
Croise Baulet ,2236.0,45.89888889,6.55277778,True
Schafberg ,2235.0,46.63694444,7.31638889,True
Pasubio (Cima Palon) ,2232.0,45.79222222,11.17638889,False
Pte d'Almet ,2232.0,45.98138889,6.52194444,True
Geierkogel ,2231.0,47.39972222,14.49972222,False
Hoher Ifen ,2230.0,47.35444444,10.1,False
Monte Messer ,2230.0,46.17527778,12.455,False
Monte Lavanech ,2229.0,45.95138889,10.54333333,False
Monte Borga ,2228.0,46.29361111,12.34944444,False
Gumpeneck ,2226.0,47.39722222,14.01472222,False
Großer Buchstein ,2224.0,47.60888889,14.60416667,False
Kalški Greben ,2224.0,46.33138889,14.53805556,False
Rappenspitze ,2223.0,47.40222222,11.64583333,False
Sosto ,2221.0,46.54833333,8.95194444,False
Dent d'Oche ,2221.0,46.35333333,6.73111111,True
Hochrettelstein ,2220.0,47.42472222,14.23277778,False
Hochkarfelderkopf ,2219.0,47.51916667,13.35555556,False
Cima Valdritta ,2218.0,45.72638889,10.84388889,False
Pte d'Arcalod ,2217.0,45.68166667,6.22833333,True
Lugauer ,2217.0,47.55361111,14.72277778,False
Kleiner Rettenstein ,2216.0,47.33638889,12.34166667,False
Les Jumelles ,2215.0,46.35194444,6.81222222,True
Steinbergstein ,2215.0,47.34138889,12.19027778,False
Gößeck ,2214.0,47.44805556,14.89972222,False
Schwarzwand ,2214.0,47.0075,13.69305556,False
Aineck ,2210.0,47.05555556,13.63833333,False
Würflinghöhe ,2210.0,47.0075,13.95166667,False
Monte La Palazza ,2210.0,46.31055556,12.35583333,False
Rombon ,2208.0,46.36722222,13.55388889,False
Mont Charvin ,2207.0,45.2175,6.285,True
Hoher Trieb ,2199.0,46.59694444,13.06166667,False
Pte de la Sambuy ,2198.0,45.69166667,6.26555556,True
Galinakopf ,2198.0,47.15166667,9.62083333,False
Cima di Vanerle ,2198.0,46.05138889,10.28138889,False
Pécloz ,2197.0,45.63194444,6.23055556,True
Hohgant ,2197.0,46.78805556,7.90166667,True
Scheiblingstein ,2197.0,47.65333333,14.42388889,False
Große Arnspitze ,2196.0,47.3975,11.22277778,False
Chrüz ,2196.0,46.955,9.775,False
Hochschwung ,2196.0,47.40722222,14.33944444,False
Zuc dal Bôr / Zuc del Bor ,2195.0,46.44944444,13.25861111,False
Gartnerkofel ,2195.0,46.57138889,13.30416667,False
Hochwipfel ,2195.0,46.59444444,13.17666667,False
Guffert ,2194.0,47.54611111,11.78916667,False
Cima della Laurasca ,2193.0,46.05805556,8.47611111,False
Hochzinödl ,2191.0,47.56583333,14.66638889,False
Stockhorn ,2190.0,46.69388889,7.5375,True
Hinterer Geißstein ,2190.0,47.30666667,13.53861111,False
Blayeul ,2189.0,44.24722222,6.31222222,False
Gros Van ,2189.0,46.39638889,7.06916667,True
Gridone ,2188.0,46.12361111,8.64805556,False
Ochsen ,2188.0,46.69888889,7.41861111,True
Ameringkogel ,2187.0,47.07333333,14.80805556,False
Monte Sernio ,2187.0,46.475,13.1375,False
Pizzocco ,2187.0,46.14,12.00944444,False
Kreuzspitze ,2185.0,47.52666667,10.91833333,False
Monte Misa ,2184.0,45.90111111,10.44416667,False
Monte Rite ,2183.0,46.38444444,12.25805556,False
Pizzo Stagno ,2183.0,46.07722222,8.45916667,False
Trélod ,2181.0,45.69277778,6.19638889,True
Monte Bondone (Cornetto) ,2180.0,45.98805556,11.03138889,False
Wertatscha / Vrtača ,2180.0,46.43972222,14.2125,False
Lüschgrat ,2178.0,46.70166667,9.34472222,False
Grignetta ,2177.0,45.92166667,9.39027778,True
Pte d'entre Deux Pertuis ,2176.0,46.23416667,6.73111111,True
Signal de l'Homme ,2176.0,45.06694444,6.08555556,False
Bulacia / Puflatsch ,2174.0,46.56388889,11.615,False
Hexenturm ,2172.0,47.64583333,14.48111111,False
Goldachnock ,2171.0,47.03472222,14.0575,False
Monte Crot ,2169.0,46.42722222,12.09972222,False
Monte Chiarescons ,2168.0,46.34777778,12.62638889,False
Dobratsch ,2166.0,46.60333333,13.67111111,False
Col Rosa ,2166.0,46.58611111,12.0975,False
Eisenerzer Reichenstein ,2165.0,47.5025,14.93444444,False
Gehrenspitze ,2163.0,47.50027778,10.65527778,False
Geierköpfe ,2161.0,47.51972222,10.875,False
Monte Massone ,2161.0,45.94694444,8.33805556,False
Pic de Gleize ,2161.0,44.63444444,6.04388889,False
